"business_id","name","neighborhood","address","city","state","postal_code","latitude","longitude","stars","review_count","is_open","attributes","categories","hours"
"OFcx6LpxK6c6h8c6FPPXKA","Penn Station East Coast Subs","","11532 Providence Rd, Ste R","Charlotte","NC","28277","35.0519471","-80.7707505","4.0","47","1","{""Alcohol"":""none"",""HasTV"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":true,""BYOBCorkage"":""no"",""Caters"":true,""WiFi"":""no"",""RestaurantsReservations"":false,""BYOB"":false,""RestaurantsTableService"":false,""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BikeParking"":true,""OutdoorSeating"":true,""RestaurantsPriceRange2"":1,""RestaurantsDelivery"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Sandwiches"",""Restaurants""]","{""Monday"":""11:00-22:00"",""Tuesday"":""11:00-22:00"",""Friday"":""11:00-22:00"",""Wednesday"":""11:00-22:00"",""Thursday"":""11:00-22:00"",""Sunday"":""11:00-20:00"",""Saturday"":""11:00-22:00""}"
"KfY3avdRgbKFdRSC1kGBsA","Ramiro's Mexican Foods","","378 N Litchfield Rd","Goodyear","AZ","85338","33.4502051","-112.3599536","4.5","28","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":true,""lunch"":true,""dinner"":true,""breakfast"":true,""brunch"":false},""Alcohol"":""none"",""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Mexican""]","{""Monday"":""6:00-22:00"",""Tuesday"":""6:00-22:00"",""Friday"":""6:00-0:00"",""Wednesday"":""6:00-22:00"",""Thursday"":""6:00-22:00"",""Sunday"":""6:00-22:00"",""Saturday"":""6:00-0:00""}"
"vCcnawY4Q41A1rlnxKBzkA","Taqueria Mi Casita","","2050 N Alma School Rd","Chandler","AZ","85224","33.3360579197","-111.860583145","4.5","206","1","{""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""RestaurantsTableService"":false}","[""Mexican"",""Restaurants""]","{""Monday"":""8:00-23:00"",""Tuesday"":""8:00-23:00"",""Friday"":""8:00-23:00"",""Wednesday"":""8:00-23:00"",""Thursday"":""8:00-23:00"",""Sunday"":""8:00-22:00"",""Saturday"":""8:00-23:00""}"
"BIp_BFiIYXo_F524V6ilPQ","Opal Amazing Looks","","14807 N 73rd Street, Ste 103","Scottsdale","AZ","85260","33.6207011366","-111.922543868","1.0","13","0","{""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""BusinessAcceptsCreditCards"":true,""BusinessAcceptsBitcoin"":false,""BikeParking"":false,""AcceptsInsurance"":false,""ByAppointmentOnly"":true,""WheelchairAccessible"":true}","[""Health & Medical"",""Medical Spas"",""Beauty & Spas"",""Skin Care""]","{""Tuesday"":""9:00-17:00"",""Friday"":""9:00-15:00"",""Wednesday"":""9:00-17:00"",""Thursday"":""9:00-18:00"",""Saturday"":""9:00-13:00""}"
"7wQXbUU2Mwvivg9wmBlrkg","Brown Bag Delis","Downtown","1001 Liberty Ave","Pittsburgh","PA","15222","40.4442087","-79.9946687","3.0","7","0","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":true},""Alcohol"":""none"",""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Event Planning & Services"",""Caterers"",""Delis""]","{}"
"nkDSE-yhvLX4ij5fSzvb5Q","Tonic Bar & Grill","Downtown","971 Liberty Ave","Pittsburgh","PA","15222","40.4438693","-79.995512","3.5","111","0","{""Alcohol"":""full_bar"",""HasTV"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Music"":{""dj"":false,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":true,""Caters"":false,""WiFi"":""free"",""RestaurantsReservations"":true,""BusinessAcceptsBitcoin"":false,""BikeParking"":true,""RestaurantsTakeOut"":true,""GoodForKids"":false,""HappyHour"":true,""GoodForDancing"":false,""DogsAllowed"":true,""RestaurantsTableService"":true,""OutdoorSeating"":true,""RestaurantsPriceRange2"":2,""RestaurantsDelivery"":false,""BestNights"":{""monday"":false,""tuesday"":false,""friday"":true,""wednesday"":false,""thursday"":true,""sunday"":false,""saturday"":true},""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":true,""street"":true,""validated"":false,""lot"":false,""valet"":true},""CoatCheck"":false,""Smoking"":""outdoor"",""WheelchairAccessible"":true}","[""Nightlife"",""Cocktail Bars"",""American (Traditional)"",""Bars"",""Restaurants""]","{""Monday"":""11:00-0:00"",""Tuesday"":""11:00-0:00"",""Friday"":""11:00-2:00"",""Wednesday"":""11:00-0:00"",""Thursday"":""11:00-2:00"",""Saturday"":""11:00-2:00""}"
"sr2500NlogeAa52rH0vrcw","Wildfire Sunset","","1195 W Sunset Rd","Henderson","NV","89014","36.0632572","-115.0366038","3.5","20","1","{""Alcohol"":""full_bar"",""HasTV"":true,""NoiseLevel"":""quiet"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":true,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsGoodForGroups"":true,""Caters"":false,""WiFi"":""free"",""RestaurantsReservations"":false,""BusinessAcceptsBitcoin"":false,""RestaurantsTableService"":false,""RestaurantsTakeOut"":true,""GoodForKids"":false,""WheelchairAccessible"":true,""DogsAllowed"":false,""BikeParking"":true,""OutdoorSeating"":false,""RestaurantsPriceRange2"":1,""RestaurantsDelivery"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""DriveThru"":false}","[""Casinos"",""Restaurants"",""Arts & Entertainment"",""Burgers"",""American (Traditional)"",""American (New)""]","{""Monday"":""0:00-0:00"",""Tuesday"":""0:00-0:00"",""Friday"":""0:00-0:00"",""Wednesday"":""0:00-0:00"",""Thursday"":""0:00-0:00"",""Sunday"":""0:00-0:00"",""Saturday"":""0:00-0:00""}"
"pIC8VOa9pPvq6JI02DKPlg","Something's Brewing Cafe","The Lakes","3100 S Durango Dr, Ste 1001","Las Vegas","NV","89117","36.1334919","-115.278964","3.5","21","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":true,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""RestaurantsTableService"":false,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":false,""valet"":false}}","[""Food"",""Restaurants"",""Sandwiches"",""Coffee & Tea""]","{""Monday"":""7:00-16:00"",""Tuesday"":""7:00-16:00"",""Friday"":""7:00-16:00"",""Wednesday"":""7:00-16:00"",""Thursday"":""7:00-16:00"",""Saturday"":""9:00-16:00""}"
"oC_TtWhvsUryC8Z6AiUUcg","The Corner Deli","","15023 N 73rd St","Scottsdale","AZ","85260","33.6240976","-111.9216464","4.5","11","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""HasTV"":true,""NoiseLevel"":""quiet"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""RestaurantsTableService"":false,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Delis"",""Restaurants"",""Sandwiches""]","{""Friday"":""7:00-14:00"",""Tuesday"":""7:00-14:00"",""Thursday"":""7:00-14:00"",""Wednesday"":""7:00-14:00"",""Monday"":""7:00-14:00""}"
"siXCBrVFOXicbM2R-33-8w","The Grind","","3961 E Camelback Rd","Phoenix","AZ","85018","33.5089872","-111.9957489","3.5","405","0","{""Alcohol"":""full_bar"",""HasTV"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Music"":{""dj"":false,""background_music"":true,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsGoodForGroups"":true,""Caters"":true,""WiFi"":""free"",""RestaurantsReservations"":true,""BusinessAcceptsBitcoin"":false,""BikeParking"":true,""RestaurantsTakeOut"":true,""GoodForKids"":false,""HappyHour"":true,""GoodForDancing"":false,""DogsAllowed"":false,""RestaurantsTableService"":true,""OutdoorSeating"":false,""RestaurantsPriceRange2"":2,""RestaurantsDelivery"":false,""BestNights"":{""monday"":false,""tuesday"":true,""friday"":true,""wednesday"":false,""thursday"":false,""sunday"":true,""saturday"":false},""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":true,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false},""CoatCheck"":false,""Smoking"":""no"",""WheelchairAccessible"":true}","[""Bars"",""Restaurants"",""Nightlife"",""American (New)""]","{""Monday"":""11:00-22:00"",""Tuesday"":""11:00-22:00"",""Friday"":""11:00-23:00"",""Wednesday"":""11:00-22:00"",""Thursday"":""11:00-22:00"",""Sunday"":""9:00-22:00"",""Saturday"":""11:00-23:00""}"
"755TvTVJq5Qr38ny9fN7uQ","Starbucks","","7014 E Camelback Rd, Ste 600","Scottsdale","AZ","85251","33.5028371","-111.9294198","3.5","49","1","{""BusinessParking"":{""garage"":true,""street"":false,""validated"":false,""lot"":false,""valet"":false},""Caters"":false,""WiFi"":""free"",""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsTakeOut"":true,""WheelchairAccessible"":true}","[""Food"",""Coffee & Tea""]","{""Monday"":""5:30-21:30"",""Tuesday"":""5:30-21:30"",""Friday"":""5:00-22:30"",""Wednesday"":""5:30-21:30"",""Thursday"":""5:00-22:30"",""Sunday"":""5:30-21:00"",""Saturday"":""5:30-21:00""}"
"HTlsBAd9j1wlWDHxnYczBw","La Fonda Del Sol","","7223 E Shea Blvd","Scottsdale","AZ","85260","33.5818749","-111.924828","4.0","202","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""Caters"":true,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Mexican"",""Restaurants""]","{""Monday"":""9:00-21:00"",""Tuesday"":""9:00-21:00"",""Friday"":""9:00-22:00"",""Wednesday"":""9:00-21:00"",""Thursday"":""9:00-21:00"",""Sunday"":""11:00-21:00"",""Saturday"":""9:00-22:00""}"
"LlRX-efC5GYnFJxKupd3aw","ANATOMY Nightclub + Ultralounge","Warehouse District","1299 W 9th St","Cleveland","OH","44113","41.4993997","-81.7004084","3.0","10","1","{""Open24Hours"":false,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false},""HasTV"":true,""CoatCheck"":true,""NoiseLevel"":""very_loud"",""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""Music"":{""dj"":true,""background_music"":false,""no_music"":false,""karaoke"":false,""live"":false,""video"":false,""jukebox"":false},""WheelchairAccessible"":false,""BikeParking"":false,""Smoking"":""outdoor"",""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""BestNights"":{""monday"":false,""tuesday"":false,""friday"":false,""wednesday"":false,""thursday"":false,""sunday"":false,""saturday"":true},""RestaurantsGoodForGroups"":true,""HappyHour"":false,""GoodForDancing"":true,""Alcohol"":""full_bar""}","[""Venues & Event Spaces"",""Event Planning & Services"",""Bars"",""Lounges"",""Nightlife"",""Dance Clubs""]","{""Sunday"":""22:00-2:30"",""Friday"":""21:00-2:30"",""Saturday"":""21:00-2:30"",""Thursday"":""22:00-2:30""}"
"tIRn9YlrJ4Y5IyHzY72i9A","Subway","The Lakes","9031 W Sahara Ave","Las Vegas","NV","89117","36.1438217","-115.294084","3.0","22","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Fast Food"",""Sandwiches""]","{""Monday"":""0:00-0:00"",""Tuesday"":""0:00-0:00"",""Friday"":""0:00-0:00"",""Wednesday"":""0:00-0:00"",""Thursday"":""0:00-0:00"",""Sunday"":""0:00-0:00"",""Saturday"":""0:00-0:00""}"
"mv-ch_a0yBfgBhj5dbKE8Q","Autostrada","","20825 N Pima Rd","Scottsdale","AZ","85255","33.6722462","-111.8905084","3.5","14","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""full_bar"",""RestaurantsGoodForGroups"":true,""RestaurantsAttire"":""casual"",""RestaurantsReservations"":true,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""RestaurantsTableService"":true,""RestaurantsDelivery"":false,""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":true,""valet"":false}}","[""Italian"",""Restaurants""]","{}"
"KqSWho4bavZzNH0qQ5GnQA","Domino's Pizza","","3329 E Bell Rd","Phoenix","AZ","85032","33.6401823","-112.0102445","2.0","28","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":true,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Italian"",""Chicken Wings"",""Restaurants"",""Pizza"",""Sandwiches""]","{""Monday"":""10:00-0:00"",""Tuesday"":""10:00-0:00"",""Friday"":""10:00-2:00"",""Wednesday"":""10:00-0:00"",""Thursday"":""10:00-0:00"",""Sunday"":""10:00-0:00"",""Saturday"":""10:00-2:00""}"
"gDyOfw49K5Sr4-vKVVwDfA","Checkers","","4855 S Jones Blvd","Las Vegas","NV","89103","36.1007681658","-115.225477121","2.0","49","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":true,""latenight"":true,""lunch"":true,""dinner"":false,""breakfast"":false,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Sandwiches"",""Fast Food"",""American (Traditional)"",""Burgers""]","{""Monday"":""9:00-3:00"",""Tuesday"":""9:00-3:00"",""Friday"":""9:00-3:00"",""Wednesday"":""9:00-3:00"",""Thursday"":""9:00-3:00"",""Sunday"":""9:00-3:00"",""Saturday"":""9:00-3:00""}"
"Ga2Bt7xfqoggTypWD5VpoQ","Amando's Bros","","2602 W Southern Ave","Tempe","AZ","85282","33.393199","-111.97627","4.0","9","0","{""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":true,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""RestaurantsTableService"":false,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":false,""valet"":false}}","[""Restaurants"",""Mexican""]","{""Monday"":""7:00-20:00"",""Tuesday"":""7:00-20:00"",""Friday"":""7:00-20:00"",""Wednesday"":""7:00-20:00"",""Thursday"":""7:00-20:00"",""Sunday"":""7:00-20:00"",""Saturday"":""7:00-20:00""}"
"znP9DJufKYJUjDuB24HO0Q","McDonald's","","8325 W Deer Valley Rd","Peoria","AZ","85382","33.6809956","-112.2384609","3.0","13","1","{""RestaurantsTableService"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":false,""breakfast"":true,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""quiet"",""WiFi"":""free"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""DriveThru"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Burgers"",""Fast Food"",""Restaurants""]","{}"
"P4lfCI0WSaVoA2VFdsZRiQ","Six Penn Kitchen","Downtown","146 6th St","Pittsburgh","PA","15222","40.442799","-80.002503","3.0","276","1","{""Alcohol"":""full_bar"",""HasTV"":true,""NoiseLevel"":""average"",""RestaurantsAttire"":""casual"",""BusinessAcceptsCreditCards"":true,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":false},""RestaurantsGoodForGroups"":true,""BYOBCorkage"":""yes_corkage"",""Caters"":true,""WiFi"":""no"",""RestaurantsReservations"":true,""RestaurantsTableService"":true,""Corkage"":true,""RestaurantsTakeOut"":true,""GoodForKids"":false,""WheelchairAccessible"":true,""BikeParking"":true,""OutdoorSeating"":true,""RestaurantsPriceRange2"":2,""RestaurantsDelivery"":false,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":false,""dinner"":true,""breakfast"":false,""brunch"":false},""BusinessParking"":{""garage"":false,""street"":true,""validated"":false,""lot"":false,""valet"":false},""RestaurantsCounterService"":false}","[""Restaurants"",""American (New)""]","{""Monday"":""11:00-22:00"",""Tuesday"":""11:00-23:00"",""Friday"":""11:00-0:00"",""Wednesday"":""11:00-23:00"",""Thursday"":""11:00-23:00"",""Sunday"":""10:30-14:30"",""Saturday"":""16:30-0:00""}"
"gqjUOwxbj6wt-2SO5fGRPw","Peoria Cafe","","8405 W Peoria Ave","Peoria","AZ","85345","33.581119","-112.2401688","4.0","121","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":false,""breakfast"":true,""brunch"":false},""Alcohol"":""none"",""Caters"":false,""HasTV"":false,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":true,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":1,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""WheelchairAccessible"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""American (Traditional)"",""Restaurants""]","{""Monday"":""6:00-14:00"",""Tuesday"":""6:00-14:00"",""Friday"":""6:00-20:00"",""Wednesday"":""6:00-14:00"",""Thursday"":""6:00-14:00"",""Sunday"":""6:00-14:00"",""Saturday"":""6:00-14:00""}"
"W7DwXa_7LNmETFHSQJZ2Lg","Sushi Mon","Westside","8320 W Sahara Ave, Ste 180","Las Vegas","NV","89117","36.1446660205","-115.272705995","3.5","230","1","{""RestaurantsTableService"":true,""GoodForMeal"":{""dessert"":false,""latenight"":false,""lunch"":true,""dinner"":true,""breakfast"":false,""brunch"":false},""Alcohol"":""beer_and_wine"",""Caters"":false,""HasTV"":true,""RestaurantsGoodForGroups"":true,""NoiseLevel"":""average"",""WiFi"":""no"",""RestaurantsAttire"":""casual"",""RestaurantsReservations"":false,""OutdoorSeating"":false,""BusinessAcceptsCreditCards"":true,""RestaurantsPriceRange2"":2,""BikeParking"":true,""RestaurantsDelivery"":false,""Ambience"":{""romantic"":false,""intimate"":false,""classy"":false,""hipster"":false,""divey"":false,""touristy"":false,""trendy"":false,""upscale"":false,""casual"":true},""RestaurantsTakeOut"":true,""GoodForKids"":true,""BusinessParking"":{""garage"":false,""street"":false,""validated"":false,""lot"":true,""valet"":false}}","[""Sushi Bars"",""Restaurants"",""Japanese""]","{""Monday"":""11:30-0:00"",""Tuesday"":""11:30-0:00"",""Friday"":""11:30-0:00"",""Wednesday"":""11:30-0:00"",""Thursday"":""11:30-0:00"",""Sunday"":""11:30-0:00"",""Saturday"":""11:30-0:00""}"
